date,P,T,ET,ONI,Q_obs
2018-06-14,5.17,17.93,2.88,-0.66,4.1
2018-06-15,4.84,17.94,2.92,-0.66,4.31
2018-06-16,2.99,15.89,2.93,-0.66,4.05
2018-06-17,8.45,18.65,3.09,-0.66,7.04
2018-06-18,3.84,19.5,2.95,-0.66,4.84
2018-06-19,3.37,17.72,2.42,-0.66,3.42
2018-06-20,4.97,16.6,2.4,-0.66,4.88
2018-06-21,3.72,17.09,2.77,-0.66,4.14
2018-06-22,5.07,16.75,2.33,-0.66,5.28
2018-06-23,3.22,16.8,3.0,-0.66,3.93
2018-06-24,3.11,17.98,2.97,-0.66,4.03
2018-06-25,5.43,17.51,3.18,-0.66,5.02
2018-06-26,3.05,18.35,2.6,-0.66,4.54
2018-06-27,5.55,17.56,2.4,-0.66,6.21
2018-06-28,6.07,16.05,2.96,-0.66,4.99
2018-06-29,4.51,16.46,2.62,-0.66,4.8
2018-06-30,5.68,16.36,2.47,-0.66,5.92
2018-07-01,5.8,16.78,2.9,-1.08,5.97
2018-07-02,3.12,19.13,3.23,-1.08,3.69
2018-07-03,3.81,19.29,2.49,-1.08,4.64
2018-07-04,6.64,17.92,3.34,-1.08,5.23
2018-07-05,3.7,17.02,2.49,-1.08,4.47
2018-07-06,3.16,15.22,3.06,-1.08,3.2
2018-07-07,3.0,17.08,2.13,-1.08,4.32
2018-07-08,4.19,15.84,2.6,-1.08,4.08
2018-07-09,4.83,18.71,2.83,-1.08,5.04
2018-07-10,2.99,14.8,1.53,-1.08,4.37
2018-07-11,18.36,17.15,2.94,-1.08,13.56
2018-07-12,3.4,15.61,1.67,-1.08,4.58
2018-07-13,3.74,16.61,2.48,-1.08,4.71
2018-07-14,3.48,17.39,3.15,-1.08,4.99
2018-07-15,3.62,17.79,2.56,-1.08,4.4
2018-07-16,3.38,16.45,2.21,-1.08,4.55
2018-07-17,4.87,17.41,3.03,-1.08,4.9
2018-07-18,3.24,15.67,2.35,-1.08,4.87
2018-07-19,3.91,16.72,2.45,-1.08,4.75
2018-07-20,8.99,17.6,3.25,-1.08,7.28
2018-07-21,5.14,16.76,2.15,-1.08,5.71
2018-07-22,3.57,15.69,2.27,-1.08,4.57
2018-07-23,2.92,15.96,2.84,-1.08,4.76
2018-07-24,6.35,17.48,2.23,-1.08,6.34
2018-07-25,4.41,14.91,3.05,-1.08,4.24
2018-07-26,2.91,15.06,2.27,-1.08,4.46
2018-07-27,3.04,16.88,2.98,-1.08,4.9
2018-07-28,3.03,15.59,2.79,-1.08,4.6
2018-07-29,2.94,14.34,2.19,-1.08,3.52
2018-07-30,3.06,17.67,2.56,-1.08,3.84
2018-07-31,3.41,14.7,2.29,-1.08,4.22
2018-08-01,6.19,15.74,2.75,-0.99,5.79
2018-08-02,4.49,15.2,1.99,-0.99,5.22
2018-08-03,7.58,15.56,1.95,-0.99,6.82
2018-08-04,3.15,14.82,2.92,-0.99,3.57
2018-08-05,6.89,16.7,2.31,-0.99,6.99
2018-08-06,2.94,15.94,2.63,-0.99,3.46
2018-08-07,4.28,16.96,2.56,-0.99,4.42
2018-08-08,3.82,15.01,2.29,-0.99,4.05
2018-08-09,4.32,18.27,3.41,-0.99,4.86
2018-08-10,2.75,13.39,2.07,-0.99,4.02
2018-08-11,9.98,13.74,2.02,-0.99,8.92
2018-08-12,2.73,17.71,2.65,-0.99,3.53
2018-08-13,6.95,16.14,2.32,-0.99,5.99
2018-08-14,2.7,15.95,2.22,-0.99,3.84
2018-08-15,2.69,16.02,2.3,-0.99,3.87
2018-08-16,4.35,16.16,3.19,-0.99,4.77
2018-08-17,3.17,15.8,2.75,-0.99,3.2
2018-08-18,2.87,14.25,2.1,-0.99,4.25
2018-08-19,5.59,16.36,2.95,-0.99,4.96
2018-08-20,4.51,16.13,1.89,-0.99,4.77
2018-08-21,5.33,17.02,3.2,-0.99,5.8
2018-08-22,2.62,17.39,3.23,-0.99,2.42
2018-08-23,2.64,15.64,3.34,-0.99,3.58
2018-08-24,10.15,13.74,2.57,-0.99,8.46
2018-08-25,2.6,17.31,2.87,-0.99,3.26
2018-08-26,2.67,13.93,2.71,-0.99,3.47
2018-08-27,2.8,15.52,2.18,-0.99,4.48
2018-08-28,2.58,14.78,2.16,-0.99,4.67
2018-08-29,22.16,14.54,2.26,-0.99,16.45
2018-08-30,2.49,15.94,3.04,-0.99,4.89
2018-08-31,4.24,15.29,2.05,-0.99,4.92
2018-09-01,4.35,15.58,2.05,-1.24,4.6
2018-09-02,3.33,13.96,2.29,-1.24,4.62
2018-09-03,5.84,14.7,2.59,-1.24,6.53
2018-09-04,3.01,13.96,1.91,-1.24,3.62
2018-09-05,2.69,14.61,2.56,-1.24,3.6
2018-09-06,3.97,14.68,2.85,-1.24,4.32
2018-09-07,2.46,17.01,3.13,-1.24,3.8
2018-09-08,17.08,14.46,2.41,-1.24,13.41
2018-09-09,2.73,12.19,1.89,-1.24,4.18
2018-09-10,2.3,16.39,3.25,-1.24,3.86
2018-09-11,11.09,15.23,2.39,-1.24,9.1
2018-09-12,2.75,14.51,2.65,-1.24,4.16
2018-09-13,2.98,14.11,3.0,-1.24,3.69
2018-09-14,2.95,13.48,2.46,-1.24,4.33
2018-09-15,8.33,16.91,2.24,-1.24,7.51
2018-09-16,4.09,14.63,1.8,-1.24,5.77
2018-09-17,9.07,12.46,1.85,-1.24,8.62
2018-09-18,3.11,14.91,2.62,-1.24,4.54
2018-09-19,9.05,15.94,2.67,-1.24,9.32
2018-09-20,2.45,14.66,3.18,-1.24,4.3
2018-09-21,3.01,13.37,2.28,-1.24,4.48
2018-09-22,2.15,13.24,1.95,-1.24,3.84
2018-09-23,2.17,13.31,1.64,-1.24,3.56
2018-09-24,3.4,16.21,3.0,-1.24,4.4
2018-09-25,2.62,14.28,2.24,-1.24,4.27
2018-09-26,2.1,12.33,1.35,-1.24,3.03
2018-09-27,3.89,14.79,2.33,-1.24,4.08
2018-09-28,5.14,14.48,1.87,-1.24,5.45
2018-09-29,6.13,13.75,1.99,-1.24,5.8
2018-09-30,1.98,13.05,2.06,-1.24,3.71
2018-10-01,5.3,12.98,1.68,-1.59,6.12
2018-10-02,10.34,15.54,2.24,-1.59,9.26
2018-10-03,6.48,14.52,1.98,-1.59,7.25
2018-10-04,6.03,14.78,2.03,-1.59,6.43
2018-10-05,1.95,14.49,1.87,-1.59,4.01
2018-10-06,2.33,14.57,2.09,-1.59,3.62
2018-10-07,2.4,13.6,1.78,-1.59,4.34
2018-10-08,1.82,13.9,2.42,-1.59,3.55
2018-10-09,5.27,15.54,2.51,-1.59,5.13
2018-10-10,1.84,15.82,2.95,-1.59,3.19
2018-10-11,1.96,12.65,2.75,-1.59,3.29
2018-10-12,1.74,13.85,2.45,-1.59,3.3
2018-10-13,4.44,15.1,2.54,-1.59,5.04
2018-10-14,8.43,16.34,2.85,-1.59,7.14
2018-10-15,2.1,16.21,2.72,-1.59,3.75
2018-10-16,1.93,13.11,2.09,-1.59,3.65
2018-10-17,2.72,15.59,2.43,-1.59,3.36
2018-10-18,1.64,14.12,1.81,-1.59,2.57
2018-10-19,2.98,15.29,2.73,-1.59,3.34
2018-10-20,1.79,14.98,2.33,-1.59,2.21
2018-10-21,4.29,12.51,2.56,-1.59,4.6
2018-10-22,3.04,14.68,2.67,-1.59,4.21
2018-10-23,6.02,15.22,2.13,-1.59,6.51
2018-10-24,7.34,13.99,2.7,-1.59,6.04
2018-10-25,1.57,13.71,1.13,-1.59,3.69
2018-10-26,1.67,12.12,2.69,-1.59,2.81
2018-10-27,2.49,14.82,1.79,-1.59,2.34
2018-10-28,1.62,14.25,2.44,-1.59,2.52
2018-10-29,2.96,12.89,2.21,-1.59,3.38
2018-10-30,5.84,13.61,2.59,-1.59,6.01
2018-10-31,3.89,14.19,2.1,-1.59,3.88
2018-11-01,1.43,13.33,1.24,-1.49,3.2
2018-11-02,1.44,14.0,2.07,-1.49,2.54
2018-11-03,1.6,11.9,1.8,-1.49,1.98
2018-11-04,7.28,15.62,1.62,-1.49,6.25
2018-11-05,3.8,14.03,2.22,-1.49,4.89
2018-11-06,1.37,12.69,1.57,-1.49,2.62
2018-11-07,3.13,11.06,2.02,-1.49,4.13
2018-11-08,2.22,15.26,2.29,-1.49,3.39
2018-11-09,1.55,14.7,3.09,-1.49,1.96
2018-11-10,2.0,14.28,2.14,-1.49,2.08
2018-11-11,13.03,15.07,2.53,-1.49,9.4
2018-11-12,3.91,15.08,2.28,-1.49,4.98
2018-11-13,1.32,14.29,1.59,-1.49,2.82
2018-11-14,2.19,13.75,2.08,-1.49,2.22
2018-11-15,1.25,13.57,2.44,-1.49,2.7
2018-11-16,1.41,14.58,2.53,-1.49,1.38
2018-11-17,4.56,15.76,2.35,-1.49,3.96
2018-11-18,1.34,13.97,1.61,-1.49,2.53
2018-11-19,1.7,15.88,2.74,-1.49,3.54
2018-11-20,1.79,14.57,2.45,-1.49,2.78
2018-11-21,2.1,14.59,2.63,-1.49,2.22
2018-11-22,1.89,17.03,2.55,-1.49,2.31
2018-11-23,2.17,16.14,1.85,-1.49,3.13
2018-11-24,2.37,16.19,2.74,-1.49,3.19
2018-11-25,1.48,13.23,2.08,-1.49,1.94
2018-11-26,1.41,16.83,3.18,-1.49,1.6
2018-11-27,7.88,14.12,2.23,-1.49,5.79
2018-11-28,1.56,13.96,2.18,-1.49,2.47
2018-11-29,3.04,11.66,2.02,-1.49,3.65
2018-11-30,2.1,14.66,2.06,-1.49,1.52
2018-12-01,1.23,12.98,1.79,-1.29,1.76
2018-12-02,2.22,14.79,2.28,-1.29,1.78
2018-12-03,14.35,12.92,1.67,-1.29,10.59
2018-12-04,2.7,16.49,2.48,-1.29,2.41
2018-12-05,2.58,15.02,3.13,-1.29,2.04
2018-12-06,1.07,17.11,3.08,-1.29,2.55
2018-12-07,3.5,13.17,2.2,-1.29,3.41
2018-12-08,6.57,16.28,3.16,-1.29,5.16
2018-12-09,1.05,12.28,1.61,-1.29,2.4
2018-12-10,1.89,14.71,3.3,-1.29,2.59
2018-12-11,1.17,13.73,1.97,-1.29,1.79
2018-12-12,4.35,13.97,3.0,-1.29,3.48
2018-12-13,1.61,13.91,2.99,-1.29,1.72
2018-12-14,1.06,13.46,1.42,-1.29,2.55
2018-12-15,1.46,13.07,2.65,-1.29,1.77
2018-12-16,2.04,14.07,2.1,-1.29,2.16
2018-12-17,1.07,14.77,2.09,-1.29,1.84
2018-12-18,11.47,16.05,2.72,-1.29,9.11
2018-12-19,2.83,15.03,1.95,-1.29,3.11
2018-12-20,2.22,16.1,2.72,-1.29,2.28
2018-12-21,1.05,12.96,1.67,-1.29,2.92
2018-12-22,7.06,14.24,2.31,-1.29,6.28
2018-12-23,1.35,15.64,2.98,-1.29,2.48
2018-12-24,3.11,15.22,2.54,-1.29,2.77
2018-12-25,1.35,13.8,2.03,-1.29,1.72
2018-12-26,5.97,15.99,2.71,-1.29,3.85
2018-12-27,8.61,14.26,1.68,-1.29,7.42
2018-12-28,1.05,13.99,1.86,-1.29,2.16
2018-12-29,1.34,15.54,2.26,-1.29,1.21
2018-12-30,1.0,14.99,2.66,-1.29,2.5
2018-12-31,8.14,14.38,2.42,-1.29,6.2
2019-01-01,2.83,14.37,2.47,-1.02,2.9
2019-01-02,1.02,13.79,2.16,-1.02,1.22
2019-01-03,1.0,14.63,1.98,-1.02,2.15
2019-01-04,1.0,16.45,3.16,-1.02,2.07
2019-01-05,1.27,15.46,2.14,-1.02,1.85
2019-01-06,1.11,16.35,2.72,-1.02,1.48
2019-01-07,1.09,15.85,2.43,-1.02,2.93
2019-01-08,1.56,14.53,2.5,-1.02,1.15
2019-01-09,5.13,13.31,1.85,-1.02,3.8
2019-01-10,2.62,14.21,2.65,-1.02,2.76
2019-01-11,1.38,14.55,2.83,-1.02,1.07
2019-01-12,1.68,14.49,2.67,-1.02,1.19
2019-01-13,2.08,16.6,2.65,-1.02,2.51
2019-01-14,7.71,16.62,2.42,-1.02,5.84
2019-01-15,4.33,18.14,3.95,-1.02,3.34
2019-01-16,1.46,14.61,1.89,-1.02,2.05
2019-01-17,4.18,17.47,3.07,-1.02,2.91
2019-01-18,3.05,17.5,2.86,-1.02,2.51
2019-01-19,1.72,15.34,2.38,-1.02,1.9
2019-01-20,1.42,16.23,2.61,-1.02,2.06
2019-01-21,3.65,17.18,2.47,-1.02,3.24
2019-01-22,1.5,15.65,2.62,-1.02,1.19
2019-01-23,1.14,15.6,2.57,-1.02,1.87
2019-01-24,1.8,15.04,3.43,-1.02,0.63
2019-01-25,11.72,13.0,2.48,-1.02,7.83
2019-01-26,1.13,15.95,2.7,-1.02,1.12
2019-01-27,2.16,15.04,2.59,-1.02,1.74
2019-01-28,7.32,14.64,3.03,-1.02,6.22
2019-01-29,2.13,16.47,2.18,-1.02,1.66
2019-01-30,2.49,14.26,2.17,-1.02,2.18
2019-01-31,1.17,17.0,1.89,-1.02,2.08
2019-02-01,1.6,16.65,2.82,-0.81,1.51
2019-02-02,3.41,15.62,2.78,-0.81,2.88
2019-02-03,1.21,16.06,2.11,-0.81,2.39
2019-02-04,1.61,14.74,2.89,-0.81,1.95
2019-02-05,5.3,17.11,2.38,-0.81,3.75
2019-02-06,1.41,16.47,2.43,-0.81,1.61
2019-02-07,4.79,16.59,2.64,-0.81,3.89
2019-02-08,1.33,16.91,3.27,-0.81,1.88
2019-02-09,1.98,15.57,2.09,-0.81,2.08
2019-02-10,3.15,14.55,2.4,-0.81,2.85
2019-02-11,1.37,17.56,3.04,-0.81,1.67
2019-02-12,4.48,17.27,2.92,-0.81,3.23
2019-02-13,3.02,15.83,2.72,-0.81,2.2
2019-02-14,10.6,17.0,2.95,-0.81,7.44
2019-02-15,2.21,18.05,2.59,-0.81,2.46
2019-02-16,1.63,17.94,3.47,-0.81,0.67
2019-02-17,8.83,15.93,2.45,-0.81,5.89
2019-02-18,38.46,14.86,2.23,-0.81,24.49
2019-02-19,2.21,15.09,2.9,-0.81,3.49
2019-02-20,1.41,16.33,2.3,-0.81,3.79
2019-02-21,2.41,18.49,3.0,-0.81,5.08
2019-02-22,1.99,15.9,2.2,-0.81,2.16
2019-02-23,1.45,16.09,3.52,-0.81,2.91
2019-02-24,2.13,16.09,3.44,-0.81,2.93
2019-02-25,1.72,16.23,2.49,-0.81,2.76
2019-02-26,1.9,16.88,2.84,-0.81,3.03
2019-02-27,1.56,15.39,2.41,-0.81,2.68
2019-02-28,1.63,18.26,2.7,-0.81,2.29
2019-03-01,2.77,16.81,2.67,-1.04,3.15
2019-03-02,2.29,19.99,3.08,-1.04,2.93
2019-03-03,1.7,15.64,1.84,-1.04,2.85
2019-03-04,2.14,18.98,3.05,-1.04,2.55
2019-03-05,2.36,18.77,2.9,-1.04,2.29
2019-03-06,2.35,16.64,2.72,-1.04,3.99
2019-03-07,2.81,16.69,2.57,-1.04,3.06
2019-03-08,4.79,16.08,2.37,-1.04,4.56
2019-03-09,1.82,16.13,2.87,-1.04,1.94
2019-03-10,1.7,17.24,2.9,-1.04,2.14
2019-03-11,6.76,17.3,3.25,-1.04,5.16
2019-03-12,1.77,15.37,2.6,-1.04,1.27
2019-03-13,3.61,20.08,3.03,-1.04,2.84
2019-03-14,2.2,17.04,2.9,-1.04,1.98
2019-03-15,5.93,17.45,1.93,-1.04,4.67
2019-03-16,4.5,16.65,3.44,-1.04,3.16
2019-03-17,1.84,17.1,2.78,-1.04,2.26
2019-03-18,2.85,17.02,3.53,-1.04,3.28
2019-03-19,5.84,17.47,2.37,-1.04,4.87
2019-03-20,5.28,17.48,2.27,-1.04,3.98
2019-03-21,3.05,18.48,3.02,-1.04,2.48
2019-03-22,2.22,17.81,2.92,-1.04,2.29
2019-03-23,6.97,18.41,3.0,-1.04,4.7
2019-03-24,8.88,17.57,2.81,-1.04,6.95
2019-03-25,2.66,17.88,2.53,-1.04,3.81
2019-03-26,2.02,17.33,2.11,-1.04,2.53
2019-03-27,2.46,18.85,3.04,-1.04,2.79
2019-03-28,2.49,18.05,2.29,-1.04,2.74
2019-03-29,2.27,17.49,2.17,-1.04,2.5
2019-03-30,4.61,17.47,2.57,-1.04,4.23
2019-03-31,18.95,17.59,2.91,-1.04,12.81
2019-04-01,2.07,17.77,3.56,-0.97,2.39
2019-04-02,2.11,17.68,3.14,-0.97,2.05
2019-04-03,4.23,17.1,3.24,-0.97,4.1
2019-04-04,2.27,18.7,3.17,-0.97,3.4
2019-04-05,2.29,18.79,3.07,-0.97,3.19
2019-04-06,5.2,19.95,4.1,-0.97,5.02
2019-04-07,3.19,17.1,2.14,-0.97,3.31
2019-04-08,2.76,18.64,2.73,-0.97,3.6
2019-04-09,4.41,15.56,2.3,-0.97,3.75
2019-04-10,3.39,18.86,3.29,-0.97,3.74
2019-04-11,4.65,16.13,2.13,-0.97,5.33
2019-04-12,2.38,16.71,2.91,-0.97,3.12
2019-04-13,3.99,18.3,3.08,-0.97,4.61
2019-04-14,2.52,17.17,3.0,-0.97,2.58
2019-04-15,2.88,17.01,2.97,-0.97,2.99
2019-04-16,2.47,17.35,3.32,-0.97,2.2
2019-04-17,2.84,18.82,2.9,-0.97,2.98
2019-04-18,2.55,16.83,2.84,-0.97,2.9
2019-04-19,5.7,17.89,2.49,-0.97,4.82
2019-04-20,2.45,17.51,2.34,-0.97,2.66
2019-04-21,3.64,18.95,3.65,-0.97,2.95
2019-04-22,3.66,18.99,2.62,-0.97,3.68
2019-04-23,17.73,15.78,2.72,-0.97,12.23
2019-04-24,4.27,19.24,3.2,-0.97,3.65
2019-04-25,2.87,17.26,3.16,-0.97,2.4
2019-04-26,5.97,18.28,2.18,-0.97,5.25
2019-04-27,6.25,16.87,2.99,-0.97,4.86
2019-04-28,16.37,18.44,2.84,-0.97,11.59
2019-04-29,2.56,21.06,3.02,-0.97,3.51
2019-04-30,4.06,18.15,2.72,-0.97,4.6
2019-05-01,2.82,17.45,3.13,-0.84,3.4
2019-05-02,5.32,17.72,3.05,-0.84,6.32
2019-05-03,8.32,16.24,2.48,-0.84,6.64
2019-05-04,2.61,19.74,2.6,-0.84,4.46
2019-05-05,2.66,18.37,2.43,-0.84,3.78
2019-05-06,2.81,16.73,2.91,-0.84,3.41
2019-05-07,3.84,16.77,2.1,-0.84,4.85
2019-05-08,4.04,18.0,2.75,-0.84,4.24
2019-05-09,2.94,19.1,4.04,-0.84,2.97
2019-05-10,2.83,16.6,2.77,-0.84,4.52
2019-05-11,7.31,19.31,3.29,-0.84,5.06
2019-05-12,2.77,17.86,2.35,-0.84,3.63
2019-05-13,5.53,16.84,2.14,-0.84,5.56
2019-05-14,2.73,17.39,3.03,-0.84,4.22
2019-05-15,4.17,20.04,2.99,-0.84,4.15
2019-05-16,2.75,16.27,3.01,-0.84,4.79
2019-05-17,3.03,17.05,2.71,-0.84,4.04
2019-05-18,4.6,19.06,4.38,-0.84,2.88
2019-05-19,17.46,18.17,2.64,-0.84,11.78
2019-05-20,3.23,16.95,2.8,-0.84,4.29
2019-05-21,2.82,19.04,2.64,-0.84,3.34
2019-05-22,3.17,19.09,3.42,-0.84,4.1
2019-05-23,5.17,18.26,3.06,-0.84,4.88
2019-05-24,3.99,17.11,2.32,-0.84,4.02
2019-05-25,2.89,17.29,2.61,-0.84,3.36
2019-05-26,3.44,18.16,3.41,-0.84,4.3
2019-05-27,4.27,16.23,3.08,-0.84,3.43
2019-05-28,3.39,19.39,2.48,-0.84,4.59
2019-05-29,13.19,19.82,2.93,-0.84,10.47
2019-05-30,4.51,17.48,3.49,-0.84,4.56
2019-05-31,3.94,18.17,2.8,-0.84,3.87
2019-06-01,3.58,19.15,3.09,-0.96,4.53
2019-06-02,9.75,20.06,3.56,-0.96,7.68
2019-06-03,9.01,19.56,2.54,-0.96,7.2
2019-06-04,11.71,15.59,2.1,-0.96,10.89
2019-06-05,4.79,17.27,2.6,-0.96,5.25
2019-06-06,6.89,18.23,3.36,-0.96,6.03
2019-06-07,7.68,17.02,3.1,-0.96,7.53
2019-06-08,3.09,19.73,3.39,-0.96,4.47
2019-06-09,2.96,19.53,3.01,-0.96,5.18
2019-06-10,3.32,16.57,3.08,-0.96,4.36
2019-06-11,2.99,17.33,2.68,-0.96,4.22
2019-06-12,4.62,16.61,2.86,-0.96,5.46
2019-06-13,3.16,17.25,3.09,-0.96,4.39
2019-06-14,3.17,17.19,3.4,-0.96,4.24
2019-06-15,3.1,18.58,2.9,-0.96,4.3
2019-06-16,5.16,16.35,2.45,-0.96,5.61
2019-06-17,4.47,14.25,2.79,-0.96,4.8
2019-06-18,12.03,15.44,3.0,-0.96,10.08
2019-06-19,3.33,16.1,2.34,-0.96,4.5
2019-06-20,4.88,16.52,2.18,-0.96,6.05
2019-06-21,7.52,17.51,3.25,-0.96,7.66
2019-06-22,3.52,15.96,1.88,-0.96,4.64
2019-06-23,3.05,15.78,1.83,-0.96,5.86
2019-06-24,3.09,16.09,2.45,-0.96,4.07
2019-06-25,5.21,15.84,2.52,-0.96,5.32
2019-06-26,3.11,16.48,2.15,-0.96,4.76
2019-06-27,4.05,16.4,2.65,-0.96,5.09
2019-06-28,3.04,17.92,2.89,-0.96,4.16
2019-06-29,4.75,15.87,2.29,-0.96,5.73
2019-06-30,6.33,16.6,3.4,-0.96,6.09
2019-07-01,7.56,16.35,2.72,-0.92,8.0
2019-07-02,9.98,17.94,3.24,-0.92,8.39
2019-07-03,3.64,16.76,2.03,-0.92,4.59
2019-07-04,11.55,18.17,2.24,-0.92,9.56
2019-07-05,6.13,15.5,2.61,-0.92,6.83
2019-07-06,13.28,16.79,3.36,-0.92,11.09
2019-07-07,4.97,16.13,2.12,-0.92,6.43
2019-07-08,4.27,15.32,2.45,-0.92,5.35
2019-07-09,3.03,16.67,2.11,-0.92,5.62
2019-07-10,3.0,18.8,2.63,-0.92,5.77
2019-07-11,3.06,15.67,2.53,-0.92,4.79
2019-07-12,3.2,16.51,2.38,-0.92,5.73
2019-07-13,4.24,15.05,1.84,-0.92,6.01
2019-07-14,6.22,14.84,1.8,-0.92,7.91
2019-07-15,4.17,15.62,1.69,-0.92,5.85
2019-07-16,7.54,15.99,2.69,-0.92,7.45
2019-07-17,16.54,16.01,2.74,-0.92,13.47
2019-07-18,5.01,16.19,2.77,-0.92,6.05
2019-07-19,2.94,14.45,1.9,-0.92,5.42
2019-07-20,6.0,15.64,2.85,-0.92,7.4
2019-07-21,3.37,16.96,2.93,-0.92,5.49
2019-07-22,3.08,14.7,2.31,-0.92,4.99
2019-07-23,13.49,15.87,2.42,-0.92,11.48
2019-07-24,3.15,16.61,2.33,-0.92,5.64
2019-07-25,3.5,15.28,2.47,-0.92,5.71
2019-07-26,15.71,16.6,3.24,-0.92,13.01
2019-07-27,4.33,14.33,2.7,-0.92,6.23
2019-07-28,4.17,17.19,2.58,-0.92,5.53
2019-07-29,2.87,16.53,2.79,-0.92,4.67
2019-07-30,3.6,16.12,2.08,-0.92,5.8
2019-07-31,2.88,17.37,3.0,-0.92,5.18
2019-08-01,2.96,15.59,2.11,-1.23,5.39
2019-08-02,7.41,15.21,2.66,-1.23,7.34
2019-08-03,5.26,17.56,3.92,-1.23,5.86
2019-08-04,5.02,18.09,2.59,-1.23,5.59
2019-08-05,5.68,15.01,3.52,-1.23,5.6
2019-08-06,5.1,15.67,2.65,-1.23,6.23
2019-08-07,4.21,17.03,2.35,-1.23,6.37
2019-08-08,3.14,15.65,2.13,-1.23,5.08
2019-08-09,8.73,16.42,3.51,-1.23,9.1
2019-08-10,2.96,16.61,2.79,-1.23,4.65
2019-08-11,5.68,14.97,2.12,-1.23,6.64
2019-08-12,2.82,16.11,2.44,-1.23,4.19
2019-08-13,3.39,15.57,2.61,-1.23,4.74
2019-08-14,3.84,14.08,2.21,-1.23,4.67
2019-08-15,3.49,14.32,2.39,-1.23,4.17
2019-08-16,2.67,14.69,3.01,-1.23,3.56
2019-08-17,19.83,16.55,2.13,-1.23,15.55
2019-08-18,2.82,16.56,2.84,-1.23,4.38
2019-08-19,2.65,16.27,2.51,-1.23,4.39
2019-08-20,2.68,15.87,2.28,-1.23,4.84
2019-08-21,12.29,15.8,2.9,-1.23,9.83
2019-08-22,2.87,15.61,1.86,-1.23,5.1
2019-08-23,7.71,15.73,1.51,-1.23,8.66
2019-08-24,3.68,15.78,2.56,-1.23,5.84
2019-08-25,11.47,13.5,2.07,-1.23,10.8
2019-08-26,2.66,14.2,1.69,-1.23,5.13
2019-08-27,5.07,13.88,1.5,-1.23,6.38
2019-08-28,2.5,16.42,3.33,-1.23,4.38
2019-08-29,7.06,17.04,2.84,-1.23,8.25
2019-08-30,3.98,12.42,1.97,-1.23,5.89
2019-08-31,2.72,16.88,3.51,-1.23,4.34
2019-09-01,11.94,15.07,2.77,-1.39,10.95
2019-09-02,2.87,16.15,3.23,-1.39,4.74
2019-09-03,4.96,15.52,1.96,-1.39,6.53
2019-09-04,3.76,16.61,2.1,-1.39,5.44
2019-09-05,2.53,15.1,2.61,-1.39,4.31
2019-09-06,2.86,13.19,2.24,-1.39,5.26
2019-09-07,4.61,14.67,2.8,-1.39,4.68
2019-09-08,3.1,15.39,1.76,-1.39,5.21
2019-09-09,9.27,14.48,2.55,-1.39,8.51
2019-09-10,6.48,15.51,2.82,-1.39,6.0
2019-09-11,2.98,14.61,2.67,-1.39,4.23
2019-09-12,2.26,13.95,2.03,-1.39,4.35
2019-09-13,2.66,13.34,2.31,-1.39,4.49
2019-09-14,2.49,14.14,1.91,-1.39,4.75
2019-09-15,2.66,14.83,2.21,-1.39,4.72
2019-09-16,3.59,12.21,1.51,-1.39,4.31
2019-09-17,2.34,13.6,1.84,-1.39,4.31
2019-09-18,2.19,12.12,1.82,-1.39,4.32
2019-09-19,3.22,13.75,1.97,-1.39,4.62
2019-09-20,8.25,15.91,2.18,-1.39,7.99
2019-09-21,2.29,13.03,1.53,-1.39,3.16
2019-09-22,2.56,15.27,3.18,-1.39,3.2
2019-09-23,3.31,17.83,2.57,-1.39,4.99
2019-09-24,2.25,16.13,2.65,-1.39,3.39
2019-09-25,4.05,14.53,1.58,-1.39,6.12
2019-09-26,2.63,15.38,2.95,-1.39,2.97
2019-09-27,4.18,12.68,2.07,-1.39,5.64
2019-09-28,8.46,12.42,1.79,-1.39,7.49
2019-09-29,2.58,14.33,2.07,-1.39,4.38
2019-09-30,4.89,14.75,2.66,-1.39,5.08
2019-10-01,1.93,15.57,1.25,-1.3,3.8
2019-10-02,10.59,13.56,1.8,-1.3,9.47
2019-10-03,2.58,14.46,2.22,-1.3,3.7
2019-10-04,5.58,14.4,2.21,-1.3,6.32
2019-10-05,6.72,14.04,3.21,-1.3,6.25
2019-10-06,10.2,14.09,2.08,-1.3,9.19
2019-10-07,2.91,13.14,2.47,-1.3,3.06
2019-10-08,1.99,14.49,3.0,-1.3,3.37
2019-10-09,1.96,14.37,2.52,-1.3,4.19
2019-10-10,3.23,13.6,1.87,-1.3,4.86
2019-10-11,2.31,14.91,1.82,-1.3,4.33
2019-10-12,2.19,15.34,2.7,-1.3,3.48
2019-10-13,14.32,14.91,2.99,-1.3,12.07
2019-10-14,1.72,12.83,2.24,-1.3,3.7
2019-10-15,3.04,14.19,2.72,-1.3,3.83
2019-10-16,5.59,12.97,3.08,-1.3,6.08
2019-10-17,5.03,14.17,2.56,-1.3,5.95
2019-10-18,9.73,12.96,1.6,-1.3,9.21
2019-10-19,1.7,15.57,2.46,-1.3,3.34
2019-10-20,1.72,14.97,2.89,-1.3,3.44
2019-10-21,1.77,15.41,2.31,-1.3,4.11
2019-10-22,3.12,15.28,2.99,-1.3,4.21
2019-10-23,1.61,13.69,2.13,-1.3,2.47
2019-10-24,2.63,13.5,2.26,-1.3,3.43
2019-10-25,2.09,16.1,2.37,-1.3,2.95
